Transaction_ID,User_ID,Transaction_Description,Amount,Location,Timestamp
8263,4435,credit card payment 773556,7735.56,"Shawmouth, Syrian Arab Republic",10-03-2025 10:35
8264,4342,credit card payment 287875,2878.75,"Port Lisabury, Uganda",11-03-2025 00:16
8265,1165,walmart shopping 324756,3247.56,"East Joshualand, British Indian Ocean Territory (Chagos Archipelago)",29-01-2025 04:46
8266,1992,paypal transfer 937661,9376.61,"Lake Melissa, Mexico",01-02-2025 22:22
8267,4575,credit card payment 663578,6635.78,"East Jennifershire, Barbados",19-01-2025 16:49
8268,1846,amazon purchase 810171,8101.71,"Charleshaven, Nicaragua",06-01-2025 12:14
8269,2944,credit card payment 566184,5661.84,"Tammymouth, Mongolia",22-02-2025 21:14
8270,2750,paypal transfer 915019,9150.19,"Jodymouth, Guatemala",16-01-2025 05:42
8271,1150,amazon purchase 26875,268.75,"Lake Janetfurt, Liechtenstein",12-03-2025 19:51
8272,3428,suspicious wire transfer 325169,3251.69,"Cuevastown, Cayman Islands",07-01-2025 09:24
8273,4813,walmart shopping 46213,462.13,"Michaelbury, Hungary",30-01-2025 08:47
8274,4261,credit card payment 115855,1158.55,"Port Whitney, Monaco",26-01-2025 16:06
8275,4705,suspicious wire transfer 891308,8913.08,"Smithberg, Bahamas",02-02-2025 08:30
8276,1146,walmart shopping 940634,9406.34,"Josephfort, Guyana",05-03-2025 15:46
8277,2073,paypal transfer 48116,481.16,"Jenniferborough, Tanzania",10-01-2025 20:58
8278,4420,suspicious wire transfer 334159,3341.59,"West Sarahville, Sudan",16-01-2025 03:10
8279,2950,gas station payment 568715,5687.15,"Alexanderside, Jersey",27-01-2025 23:05
8280,3660,credit card payment 41973,4197.3,"Johnshire, Saint Lucia",17-02-2025 22:04
8281,2311,walmart shopping 689128,6891.28,"New Alisha, Norfolk Island",05-02-2025 17:27
8282,3716,walmart shopping 559082,5590.82,"Johntown, Netherlands Antilles",25-02-2025 13:27
8283,3705,suspicious wire transfer 65615,6561.5,"Westview, Italy",28-01-2025 00:37
8284,4217,walmart shopping 722097,7220.97,"North Patricia, Guernsey",24-01-2025 21:39
8285,3721,suspicious wire transfer 518895,5188.95,"Novakbury, Sao Tome and Principe",10-02-2025 08:43
8286,4870,suspicious wire transfer 409831,4098.31,"Andreshaven, New Zealand",13-01-2025 18:22
8287,2746,gas station payment 203148,2031.48,"East Mariaside, Ghana",26-02-2025 06:35
8288,3453,credit card payment 923759,9237.59,"New Donnahaven, Switzerland",04-01-2025 06:54
8289,2881,credit card payment 702429,7024.29,"East Martin, Eritrea",13-02-2025 18:57
8290,2799,walmart shopping 463346,4633.46,"West Samantha, Mali",02-03-2025 21:35
8291,4531,walmart shopping 846298,8462.98,"Wattshaven, Qatar",24-02-2025 22:17
8292,3976,walmart shopping 860367,8603.67,"New Dominiqueberg, Antarctica (the territory South of 60 deg S)",13-01-2025 05:31
8293,3224,amazon purchase 69730,6973,"Lake Chad, Chile",21-01-2025 10:00
8294,1545,amazon purchase 512881,5128.81,"West Paulstad, Tonga",27-01-2025 14:03
8295,2120,walmart shopping 897074,8970.74,"Alyssashire, Lao People's Democratic Republic",09-02-2025 23:44
8296,3821,suspicious wire transfer 718325,7183.25,"Port Tammyberg, Sri Lanka",16-02-2025 07:41
8297,2815,paypal transfer 672863,6728.63,"East Curtisside, Cook Islands",13-01-2025 19:52
8298,3167,suspicious wire transfer 213366,2133.66,"Lake Marymouth, Cocos (Keeling) Islands",28-01-2025 21:09
8299,2312,suspicious wire transfer 594057,5940.57,"East Codymouth, Saint Helena",04-03-2025 01:50
8300,4447,credit card payment 281481,2814.81,"Barnesmouth, Turks and Caicos Islands",19-02-2025 22:54
8301,3264,credit card payment 188183,1881.83,"Knoxborough, New Caledonia",20-01-2025 06:29
8302,2616,gas station payment 196537,1965.37,"Joshuaborough, Cambodia",26-01-2025 00:42
8303,1665,amazon purchase 660196,6601.96,"West Mark, Norfolk Island",19-02-2025 20:40
8304,2944,paypal transfer 949579,9495.79,"North Johnny, United States Virgin Islands",30-01-2025 05:32
8305,1617,walmart shopping 194023,1940.23,"Jesustown, Denmark",23-01-2025 23:06
8306,4342,amazon purchase 517219,5172.19,"East Taraville, British Virgin Islands",12-03-2025 20:41
8307,3238,paypal transfer 724294,7242.94,"Jamesbury, Gibraltar",16-02-2025 18:51
8308,4262,credit card payment 13363,133.63,"Stephanietown, Belgium",06-03-2025 07:00
8309,3625,suspicious wire transfer 147248,1472.48,"Port Robert, Israel",15-01-2025 20:04
8310,2440,walmart shopping 122234,1222.34,"East Arianaport, Sweden",31-01-2025 03:59
8311,4839,gas station payment 524041,5240.41,"South Kristinside, Faroe Islands",14-01-2025 10:53
8312,4115,credit card payment 23159,2315.9,"Lake Jason, Heard Island and McDonald Islands",15-01-2025 22:43
8313,1864,amazon purchase 80018,8001.8,"Martinton, Aruba",26-02-2025 03:59
8314,2316,suspicious wire transfer 67571,6757.1,"Deannamouth, Nicaragua",06-02-2025 13:30
8315,1416,walmart shopping 399552,3995.52,"Hineschester, France",18-02-2025 09:32
8316,1513,suspicious wire transfer 794353,7943.53,"Nathanielborough, Iceland",22-02-2025 10:40
8317,2524,credit card payment 26491,264.91,"New Kevin, Japan",01-03-2025 07:31
8318,3154,paypal transfer 347788,3477.88,"East Lisa, Tonga",06-01-2025 08:11
8319,2070,credit card payment 547455,5474.55,"Patrickburgh, Bolivia",05-03-2025 21:15
8320,1007,paypal transfer 783435,7834.35,"Lake Jamesburgh, Syrian Arab Republic",19-02-2025 21:52
8321,1415,walmart shopping 376974,3769.74,"Eileentown, Saint Barthelemy",07-01-2025 08:58
8322,1278,paypal transfer 481461,4814.61,"Smithfurt, Cuba",04-01-2025 22:33
8323,1904,credit card payment 60803,6080.3,"Mcdonaldburgh, Macao",16-01-2025 07:34
8324,2628,amazon purchase 399188,3991.88,"New Kristahaven, Denmark",14-01-2025 16:02
8325,2823,gas station payment 534521,5345.21,"Port Georgeton, Haiti",31-01-2025 06:03
8326,3472,paypal transfer 200955,2009.55,"Port Lauren, Denmark",08-01-2025 04:47
8327,4673,suspicious wire transfer 6521,652.1,"North Kevinport, Lao People's Democratic Republic",13-02-2025 00:09
8328,2948,suspicious wire transfer 875166,8751.66,"Lake Paul, Botswana",12-01-2025 17:43
8329,4445,amazon purchase 911748,9117.48,"New Suzanne, Cayman Islands",08-02-2025 05:18
8330,1205,credit card payment 855974,8559.74,"Boltonside, Slovenia",25-01-2025 20:31
8331,2762,suspicious wire transfer 663286,6632.86,"Allentown, New Zealand",10-02-2025 01:22
8332,3146,credit card payment 820042,8200.42,"Gailton, Ecuador",09-01-2025 20:32
8333,3015,credit card payment 896158,8961.58,"Lake Amy, Colombia",20-02-2025 14:21
8334,1920,amazon purchase 13637,136.37,"Kelseyville, Solomon Islands",07-03-2025 07:01
8335,2473,amazon purchase 518096,5180.96,"West Kellyborough, United Arab Emirates",27-01-2025 11:37
8336,2842,paypal transfer 587236,5872.36,"Jonesborough, Bhutan",28-01-2025 18:47
8337,2843,gas station payment 755476,7554.76,"North William, Uzbekistan",28-02-2025 00:01
8338,1684,amazon purchase 854202,8542.02,"Jenniferville, Uganda",10-01-2025 21:27
8339,3378,suspicious wire transfer 206376,2063.76,"South Melissaview, Tanzania",31-01-2025 07:58
8340,3688,amazon purchase 552125,5521.25,"Lake Jesseborough, Bulgaria",16-02-2025 03:32
8341,3100,suspicious wire transfer 54273,542.73,"Edwardsburgh, Togo",14-01-2025 02:18
8342,1758,amazon purchase 113161,1131.61,"Sparksview, French Southern Territories",26-01-2025 23:35
8343,1961,suspicious wire transfer 693833,6938.33,"Johnsontown, South Georgia and the South Sandwich Islands",20-01-2025 19:37
8344,4647,amazon purchase 451779,4517.79,"Feliciaville, Svalbard & Jan Mayen Islands",07-01-2025 19:13
8345,4577,suspicious wire transfer 69855,698.55,"South John, Tonga",02-01-2025 09:16
8346,4676,amazon purchase 183386,1833.86,"Larsonstad, Oman",30-01-2025 21:55
8347,1556,gas station payment 281132,2811.32,"Alanborough, Vanuatu",06-02-2025 02:42
8348,1581,walmart shopping 474381,4743.81,"Sharphaven, Slovakia (Slovak Republic)",29-01-2025 05:05
8349,2326,credit card payment 802647,8026.47,"East Gregoryfurt, Mexico",07-03-2025 20:54
8350,1347,amazon purchase 563578,5635.78,"South Shelbyview, Yemen",30-01-2025 06:39
8351,3973,walmart shopping 414846,4148.46,"South Courtney, Chile",23-02-2025 18:58
8352,2759,suspicious wire transfer 565403,5654.03,"New Randy, Burundi",19-02-2025 02:04
8353,4692,suspicious wire transfer 805106,8051.06,"Kevinland, Congo",16-02-2025 07:45
8354,4686,gas station payment 18638,1863.8,"Mahoneyville, Russian Federation",24-01-2025 22:07
8355,3271,credit card payment 3835,383.5,"Justinview, Sri Lanka",08-01-2025 09:21
8356,1104,credit card payment 417784,4177.84,"Nelsontown, Mauritania",05-03-2025 18:12
8357,2152,paypal transfer 474565,4745.65,"Calebtown, Lao People's Democratic Republic",26-02-2025 21:59
8358,2600,amazon purchase 911321,9113.21,"Terryburgh, Bosnia and Herzegovina",13-02-2025 04:35
8359,1768,paypal transfer 917955,9179.55,"Port Markfort, Sierra Leone",03-02-2025 18:06
8360,4467,suspicious wire transfer 341842,3418.42,"Port Codystad, Dominica",01-02-2025 23:28
8361,4576,gas station payment 202979,2029.79,"Patriciaside, Cook Islands",17-01-2025 16:04
8362,2421,gas station payment 145642,1456.42,"Lake Josephmouth, Iraq",26-01-2025 16:02
8363,4735,suspicious wire transfer 876604,8766.04,"West Samanthaport, Monaco",16-02-2025 00:53
8364,1819,suspicious wire transfer 979087,9790.87,"Paulbury, Micronesia",20-02-2025 02:23
8365,4444,gas station payment 939116,9391.16,"Susanshire, Vanuatu",07-01-2025 16:04
8366,2134,credit card payment 701553,7015.53,"East Brandon, Israel",12-02-2025 07:20
8367,2373,gas station payment 698596,6985.96,"West Matthewmouth, Solomon Islands",03-03-2025 18:37
8368,4653,credit card payment 786859,7868.59,"New Lesliefort, Nauru",14-01-2025 02:03
8369,1797,paypal transfer 587734,5877.34,"Henryville, Serbia",11-03-2025 09:53
8370,2937,gas station payment 183388,1833.88,"New Mary, Antarctica (the territory South of 60 deg S)",14-01-2025 01:11
8371,1382,suspicious wire transfer 395125,3951.25,"Port Marieburgh, Jersey",31-01-2025 05:48
8372,4701,suspicious wire transfer 122564,1225.64,"Lake Aaron, Seychelles",12-02-2025 01:02
8373,4103,suspicious wire transfer 508994,5089.94,"East Josephhaven, Guyana",09-02-2025 01:48
8374,1509,gas station payment 795871,7958.71,"Johnsonmouth, Bahamas",04-01-2025 03:40
8375,2336,credit card payment 60611,6061.1,"Griffinland, Antarctica (the territory South of 60 deg S)",16-01-2025 04:44
8376,1418,amazon purchase 75527,7552.7,"Erikashire, Antarctica (the territory South of 60 deg S)",08-02-2025 16:12
8377,2888,walmart shopping 195896,1958.96,"Richardberg, Tanzania",25-02-2025 18:39
8378,1378,amazon purchase 961092,9610.92,"Port Christopherport, Saint Helena",05-02-2025 20:38
8379,2577,amazon purchase 48507,4850.7,"Lake Matthew, Syrian Arab Republic",02-01-2025 03:35
8380,4910,paypal transfer 436866,4368.66,"Lake Josephborough, Finland",23-01-2025 06:07
8381,3796,gas station payment 66995,6699.5,"Port Michelleview, Iran",31-01-2025 01:28
8382,1736,paypal transfer 76228,762.28,"East Michael, Montenegro",24-02-2025 18:51
8383,4259,credit card payment 364862,3648.62,"Carsonfurt, Lebanon",08-02-2025 07:08
8384,3561,amazon purchase 983911,9839.11,"New Scottville, Lithuania",06-01-2025 01:46
8385,4641,credit card payment 891233,8912.33,"Maryshire, Jamaica",06-03-2025 06:58
8386,3721,paypal transfer 427316,4273.16,"New Cynthiaberg, Guinea-Bissau",11-02-2025 18:06
8387,4530,walmart shopping 673925,6739.25,"Tylerborough, Lao People's Democratic Republic",09-01-2025 17:29
8388,3916,walmart shopping 237727,2377.27,"Joshualand, Lesotho",21-01-2025 16:21
8389,2003,gas station payment 882415,8824.15,"East Amy, Netherlands Antilles",26-01-2025 13:23
8390,4728,suspicious wire transfer 592529,5925.29,"South Jeffrey, Zambia",28-02-2025 06:05
8391,1025,gas station payment 18847,188.47,"New Sharon, Saint Pierre and Miquelon",03-02-2025 08:07
8392,2978,credit card payment 20541,2054.1,"Jenniferview, Greenland",08-03-2025 14:41
8393,3671,gas station payment 472903,4729.03,"New Caitlin, Benin",18-01-2025 19:27
8394,4148,suspicious wire transfer 29013,290.13,"Palmermouth, Venezuela",03-02-2025 01:09
8395,4084,amazon purchase 717582,7175.82,"North Daniel, French Southern Territories",30-01-2025 15:47
8396,1873,walmart shopping 44831,4483.1,"Ricechester, United Arab Emirates",16-02-2025 10:19
8397,3639,suspicious wire transfer 412011,4120.11,"West Susanbury, Svalbard & Jan Mayen Islands",07-02-2025 02:48
8398,3442,paypal transfer 675697,6756.97,"Loganside, Honduras",16-01-2025 15:22
8399,1276,amazon purchase 100917,1009.17,"North Tony, Panama",20-01-2025 16:15
8400,1742,suspicious wire transfer 230014,2300.14,"Ashleybury, Algeria",11-03-2025 05:28
8401,1667,walmart shopping 702423,7024.23,"West Davidstad, Morocco",21-02-2025 20:23
8402,1855,paypal transfer 181392,1813.92,"North John, Solomon Islands",13-03-2025 13:02
8403,4504,suspicious wire transfer 656653,6566.53,"Youngmouth, French Polynesia",28-01-2025 18:42
8404,2471,amazon purchase 198104,1981.04,"Rebeccaberg, Congo",26-02-2025 21:40
8405,2157,paypal transfer 279218,2792.18,"Port Kenneth, Brazil",31-01-2025 03:45
8406,4832,paypal transfer 405293,4052.93,"Georgetown, Guadeloupe",02-02-2025 01:58
8407,2397,credit card payment 853876,8538.76,"Millerchester, British Virgin Islands",01-01-2025 03:43
8408,2606,amazon purchase 304599,3045.99,"Port Valerieland, Iceland",04-01-2025 10:54
8409,1132,walmart shopping 506825,5068.25,"Rodriguezfort, Niger",24-01-2025 07:50
8410,3226,suspicious wire transfer 35487,3548.7,"Lake William, India",12-03-2025 04:28
8411,2851,paypal transfer 683206,6832.06,"North Oliviamouth, Netherlands Antilles",16-01-2025 08:21
8412,3301,paypal transfer 678912,6789.12,"Lake Isaac, Mayotte",13-01-2025 00:54
8413,1223,paypal transfer 969565,9695.65,"Smithville, Puerto Rico",08-03-2025 14:38
8414,4584,paypal transfer 114353,1143.53,"Lake Elizabethburgh, Denmark",18-01-2025 02:54
8415,4679,paypal transfer 597124,5971.24,"Lauraville, Cayman Islands",14-02-2025 02:37
8416,2015,amazon purchase 742753,7427.53,"Dodsonmouth, Benin",14-01-2025 22:32
8417,4160,suspicious wire transfer 778392,7783.92,"East Marcus, Reunion",19-02-2025 04:44
8418,1000,gas station payment 594815,5948.15,"Lake Williamton, Eritrea",03-02-2025 13:45
8419,1473,amazon purchase 736683,7366.83,"Lake Aprilville, Romania",21-01-2025 14:44
8420,1182,gas station payment 248655,2486.55,"South Jessica, Ireland",02-03-2025 10:33
8421,2204,suspicious wire transfer 930933,9309.33,"New Gregview, Saudi Arabia",15-02-2025 13:11
8422,1097,credit card payment 244839,2448.39,"Alberthaven, New Caledonia",07-01-2025 16:24
8423,3014,walmart shopping 165943,1659.43,"New Josephmouth, North Macedonia",14-01-2025 19:49
8424,4816,paypal transfer 10132,101.32,"Scottville, Rwanda",08-02-2025 13:49
8425,3448,amazon purchase 980125,9801.25,"Romeroton, Sri Lanka",02-01-2025 12:38
8426,1651,suspicious wire transfer 71919,7191.9,"Foxville, Qatar",04-03-2025 00:13
8427,2780,credit card payment 263246,2632.46,"North Johnport, Tuvalu",27-01-2025 03:46
8428,2762,amazon purchase 118311,1183.11,"Timothyburgh, Syrian Arab Republic",24-01-2025 11:02
8429,3460,paypal transfer 416131,4161.31,"Brooksfort, Ireland",01-01-2025 01:59
8430,3659,gas station payment 336403,3364.03,"Suttontown, Kazakhstan",31-01-2025 13:29
8431,2413,gas station payment 902703,9027.03,"New Matthewchester, New Caledonia",05-03-2025 01:15
8432,3180,gas station payment 817125,8171.25,"New Sierra, Sudan",08-02-2025 02:17
8433,1365,gas station payment 858366,8583.66,"Janebury, Switzerland",06-01-2025 14:07
8434,3515,gas station payment 413716,4137.16,"Jacobsview, Martinique",03-01-2025 16:19
8435,2138,amazon purchase 324322,3243.22,"Michaelbury, Chile",15-01-2025 20:19
8436,1319,paypal transfer 192434,1924.34,"Dayberg, Namibia",29-01-2025 07:17
8437,4826,paypal transfer 282494,2824.94,"Port Juanside, Yemen",17-01-2025 23:06
8438,2077,paypal transfer 816938,8169.38,"East Sandra, Italy",11-01-2025 12:10
8439,4969,paypal transfer 330547,3305.47,"New Barbara, Hong Kong",05-01-2025 10:11
8440,4498,amazon purchase 840535,8405.35,"East Aprilfort, Grenada",25-01-2025 06:36
8441,2694,paypal transfer 484344,4843.44,"Seanside, Kuwait",31-01-2025 19:02
8442,1815,paypal transfer 439739,4397.39,"Erinstad, Mayotte",08-02-2025 20:24
8443,1176,gas station payment 37451,3745.1,"Brandonland, Belgium",13-01-2025 20:48
8444,1265,paypal transfer 117999,1179.99,"Serranomouth, Suriname",30-01-2025 10:47
8445,1949,suspicious wire transfer 488986,4889.86,"Westburgh, Hong Kong",08-03-2025 21:42
8446,4424,amazon purchase 34389,3438.9,"Lake James, Congo",10-02-2025 19:27
8447,2607,gas station payment 598842,5988.42,"Deborahmouth, Madagascar",16-01-2025 04:19
8448,2197,credit card payment 808503,8085.03,"Bakerland, Equatorial Guinea",11-01-2025 17:55
8449,4492,walmart shopping 420692,4206.92,"Alisonville, Montenegro",10-01-2025 11:45
8450,2371,paypal transfer 967359,9673.59,"Port Heidibury, American Samoa",02-02-2025 17:33
8451,2623,amazon purchase 93419,9341.9,"East Franciscomouth, Trinidad and Tobago",11-01-2025 18:13
8452,4567,suspicious wire transfer 546949,5469.49,"West Rickview, Ecuador",10-02-2025 05:07
8453,1537,gas station payment 97806,978.06,"Sarahberg, Fiji",06-01-2025 04:15
8454,1040,walmart shopping 243907,2439.07,"Lowehaven, Bolivia",07-02-2025 09:26
8455,4821,gas station payment 138734,1387.34,"North Linda, Netherlands",10-03-2025 11:55
8456,4013,credit card payment 377079,3770.79,"Katherineview, India",18-01-2025 14:51
8457,3294,paypal transfer 443447,4434.47,"Andersonmouth, Saint Vincent and the Grenadines",26-01-2025 14:10
8458,2115,credit card payment 651829,6518.29,"Salazarport, Zimbabwe",01-03-2025 00:10
8459,3976,paypal transfer 31084,310.84,"Lake Sonya, Ecuador",14-02-2025 01:45
8460,3392,suspicious wire transfer 137259,1372.59,"Christineshire, Qatar",17-01-2025 22:39
8461,2417,credit card payment 539804,5398.04,"Lake Juanland, Namibia",24-02-2025 08:02
8462,2166,credit card payment 717162,7171.62,"West Jenniferfort, Libyan Arab Jamahiriya",14-01-2025 03:33
8463,1155,credit card payment 576875,5768.75,"Mcbrideside, Yemen",30-01-2025 20:13
8464,2669,amazon purchase 983443,9834.43,"New Mirandaville, Burundi",01-01-2025 05:52
8465,4574,gas station payment 37624,376.24,"Rosalestown, Kazakhstan",20-02-2025 08:40
8466,1612,walmart shopping 967314,9673.14,"North Jason, Pakistan",27-02-2025 10:54
8467,2602,gas station payment 156225,1562.25,"West Cheryl, Spain",03-03-2025 21:47
8468,2089,gas station payment 904415,9044.15,"Kellyville, India",01-02-2025 07:28
8469,2131,walmart shopping 1159,11.59,"Carlaland, Liberia",08-03-2025 14:02
8470,4679,amazon purchase 704856,7048.56,"South Donna, Zambia",10-02-2025 11:16
8471,4429,amazon purchase 137779,1377.79,"Wilkinsburgh, Micronesia",02-01-2025 15:41
8472,3150,paypal transfer 117221,1172.21,"Nealton, Kyrgyz Republic",01-02-2025 17:39
8473,3439,walmart shopping 877913,8779.13,"East Ashley, Guam",16-01-2025 15:10
8474,2604,walmart shopping 508438,5084.38,"Seanfurt, Kuwait",21-02-2025 06:43
8475,1026,gas station payment 455009,4550.09,"Wernerborough, Portugal",22-02-2025 14:12
8476,1848,paypal transfer 65337,653.37,"East Daniel, Morocco",17-02-2025 05:48
8477,1307,amazon purchase 982215,9822.15,"East Cristinaton, Reunion",27-01-2025 18:41
8478,3492,amazon purchase 481396,4813.96,"Whiteburgh, Belarus",04-03-2025 00:09
8479,4215,walmart shopping 756234,7562.34,"Port Caitlinfort, Bahamas",20-01-2025 08:14
8480,1760,suspicious wire transfer 294942,2949.42,"Conradborough, American Samoa",28-02-2025 08:36
8481,3919,gas station payment 115896,1158.96,"Austinland, Timor-Leste",21-02-2025 19:01
8482,1840,amazon purchase 326629,3266.29,"South Jesus, Nicaragua",29-01-2025 19:29
8483,3079,paypal transfer 351118,3511.18,"North Cynthia, Latvia",04-03-2025 08:35
8484,4979,paypal transfer 608653,6086.53,"South Stephanieville, Bahrain",28-02-2025 14:48
8485,1938,paypal transfer 50728,5072.8,"Port Spencer, Comoros",21-01-2025 12:55
8486,2087,paypal transfer 595734,5957.34,"New Lorishire, Croatia",22-01-2025 22:03
8487,3258,walmart shopping 459108,4591.08,"Parkerland, Chile",22-01-2025 23:55
8488,2874,amazon purchase 38671,386.71,"Hannahstad, Monaco",28-01-2025 11:34
8489,2669,gas station payment 328229,3282.29,"Lanechester, Burkina Faso",21-02-2025 05:01
8490,2790,paypal transfer 177666,1776.66,"North Barbara, Croatia",13-02-2025 11:18
8491,4841,amazon purchase 244837,2448.37,"New Stephanieland, Armenia",07-01-2025 03:18
8492,3389,paypal transfer 404855,4048.55,"Fischertown, Saudi Arabia",08-01-2025 13:00
8493,3151,credit card payment 982719,9827.19,"Leeton, Belarus",04-03-2025 16:52
8494,3006,credit card payment 716638,7166.38,"West Josephmouth, Chad",05-03-2025 11:05
8495,3832,walmart shopping 706562,7065.62,"Melanieport, Taiwan",25-01-2025 13:33
8496,1903,suspicious wire transfer 275729,2757.29,"Johnsonview, North Macedonia",31-01-2025 10:50
8497,4504,paypal transfer 21977,2197.7,"Shawville, Greece",23-01-2025 04:52
8498,4019,amazon purchase 84918,849.18,"Randyland, United States of America",09-03-2025 17:00
8499,3261,walmart shopping 876094,8760.94,"Victorview, Tanzania",16-02-2025 01:11
8500,2789,walmart shopping 411281,4112.81,"West Rickey, Uzbekistan",13-01-2025 15:29
8501,2236,suspicious wire transfer 627283,6272.83,"Taylorton, Guadeloupe",06-03-2025 03:11
8502,1038,suspicious wire transfer 293944,2939.44,"Evansbury, Rwanda",05-01-2025 13:31
8503,2307,paypal transfer 866518,8665.18,"Briannastad, Philippines",17-02-2025 17:28
8504,3994,paypal transfer 983381,9833.81,"New Cynthiaport, Qatar",09-01-2025 03:33
8505,4017,walmart shopping 742921,7429.21,"North Sydney, Croatia",19-02-2025 07:50
8506,2516,suspicious wire transfer 982348,9823.48,"Williamsville, Kuwait",05-03-2025 03:22
8507,4619,gas station payment 429601,4296.01,"Armstrongport, Lao People's Democratic Republic",07-02-2025 10:29
8508,3712,amazon purchase 149287,1492.87,"Kimberlyfort, Guam",21-01-2025 01:13
8509,4110,gas station payment 829291,8292.91,"East Alexton, France",11-01-2025 17:21
8510,1786,credit card payment 236638,2366.38,"East Gabriela, Singapore",25-01-2025 08:09
8511,1602,credit card payment 814364,8143.64,"Berryfort, Congo",02-01-2025 18:59
8512,2106,paypal transfer 514008,5140.08,"West Ericberg, Nepal",04-01-2025 22:47
8513,2573,gas station payment 689889,6898.89,"New Pamela, Iraq",19-02-2025 08:06
8514,1356,gas station payment 957053,9570.53,"Lake Juliefurt, Palau",28-02-2025 01:26
8515,2379,credit card payment 265545,2655.45,"New Perryport, Marshall Islands",15-02-2025 13:22
8516,4167,credit card payment 289834,2898.34,"Lake Megan, Germany",02-03-2025 20:08
8517,4184,paypal transfer 193182,1931.82,"Lake Natashastad, Lesotho",05-03-2025 19:20
8518,3538,paypal transfer 196803,1968.03,"South Jessica, Christmas Island",12-02-2025 15:56
8519,2762,credit card payment 684361,6843.61,"Port Richard, Isle of Man",21-01-2025 12:26
8520,1213,amazon purchase 35184,351.84,"Larsontown, Egypt",09-02-2025 22:25
8521,3803,amazon purchase 391282,3912.82,"Amyland, El Salvador",30-01-2025 07:27
8522,3167,walmart shopping 764524,7645.24,"Coreyberg, Nigeria",02-01-2025 06:28
8523,1732,amazon purchase 337352,3373.52,"North Shaneton, Bouvet Island (Bouvetoya)",16-02-2025 12:06
8524,3360,gas station payment 236452,2364.52,"Aprilhaven, Iraq",12-03-2025 00:09
8525,4635,credit card payment 306118,3061.18,"East Meganton, Croatia",18-02-2025 09:11
8526,1746,amazon purchase 686123,6861.23,"East Jason, El Salvador",11-02-2025 01:28
8527,3864,gas station payment 480323,4803.23,"East Cindy, Micronesia",23-01-2025 19:43
8528,3657,amazon purchase 268711,2687.11,"East Williamview, Faroe Islands",04-02-2025 06:10
8529,3875,credit card payment 751073,7510.73,"New Jennifer, Angola",11-02-2025 03:51
8530,1715,credit card payment 186868,1868.68,"Hannahmouth, Saint Kitts and Nevis",04-01-2025 09:38
8531,4379,credit card payment 603917,6039.17,"Josephton, Somalia",22-02-2025 13:52
8532,2990,paypal transfer 407311,4073.11,"Oliverstad, Chile",14-01-2025 19:30
8533,3637,suspicious wire transfer 815529,8155.29,"Brownfort, Montserrat",14-02-2025 13:21
8534,3032,credit card payment 644911,6449.11,"Matthewhaven, United States Minor Outlying Islands",18-01-2025 20:13
8535,2255,credit card payment 50603,506.03,"Lisaside, Saint Martin",24-01-2025 04:36
8536,2427,credit card payment 806573,8065.73,"Loweport, Guadeloupe",21-02-2025 18:37
8537,4777,credit card payment 790448,7904.48,"Tiffanyburgh, San Marino",13-02-2025 19:39
8538,3703,paypal transfer 182094,1820.94,"Colemanchester, Montenegro",20-01-2025 09:21
8539,2290,paypal transfer 40589,4058.9,"New David, Seychelles",22-02-2025 13:27
8540,1308,credit card payment 207358,2073.58,"Lake Johnton, Oman",02-02-2025 04:22
8541,3972,paypal transfer 247005,2470.05,"West Tabithaville, Switzerland",24-01-2025 13:43
8542,4845,gas station payment 366748,3667.48,"East Jennifermouth, Ghana",13-02-2025 19:22
8543,4915,gas station payment 999332,9993.32,"West Heatherville, Botswana",11-03-2025 00:00
8544,2374,gas station payment 7004,70.04,"North Chelsea, Guernsey",29-01-2025 19:08
8545,2454,walmart shopping 410805,4108.05,"Sotomouth, Cayman Islands",11-01-2025 12:29
8546,3889,amazon purchase 500928,5009.28,"Mcintoshview, North Macedonia",01-03-2025 05:29
8547,2148,suspicious wire transfer 208911,2089.11,"Johnsonborough, French Southern Territories",09-01-2025 16:52
8548,1183,credit card payment 137774,1377.74,"Brianport, Costa Rica",26-01-2025 13:22
8549,2318,gas station payment 360047,3600.47,"Lake Nicholasmouth, Barbados",07-03-2025 21:08
8550,2781,paypal transfer 133974,1339.74,"East Carol, Cocos (Keeling) Islands",03-03-2025 10:08
8551,3865,paypal transfer 431971,4319.71,"Tiffanyburgh, Bahamas",06-02-2025 17:36
8552,3008,gas station payment 204536,2045.36,"West Katherineland, Jordan",01-01-2025 19:57
8553,3875,walmart shopping 66109,6610.9,"Hayneshaven, Nicaragua",16-01-2025 02:20
8554,1253,suspicious wire transfer 234356,2343.56,"Transtad, Latvia",15-02-2025 16:34
8555,1910,gas station payment 159505,1595.05,"Port Joshuaberg, Barbados",14-02-2025 12:14
8556,4645,amazon purchase 515216,5152.16,"Port Andrew, Azerbaijan",07-01-2025 10:36
8557,4313,credit card payment 581563,5815.63,"South Kimberly, Norfolk Island",02-02-2025 12:42
8558,1249,walmart shopping 664111,6641.11,"Everettfurt, Afghanistan",07-02-2025 23:46
8559,2349,walmart shopping 686458,6864.58,"Destinyhaven, Venezuela",13-01-2025 04:42
8560,1423,amazon purchase 756319,7563.19,"Robertsshire, Dominican Republic",16-02-2025 05:32
8561,1608,walmart shopping 165377,1653.77,"Josetown, Djibouti",03-02-2025 09:21
